date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,sold
2018-04-12,1098,6914,2796,548,1353,210,6881,846,29,34
2018-04-12,1252,6906,2944,541,1388,398,6570,14,33,336
2018-04-13,1188,5624,2527,534,1389,275,5942,0,28,-318
2018-04-13,1473,7040,3326,499,1401,310,7223,185,29,-183
2018-04-13,1235,6690,2962,478,1382,295,7099,719,27,-409
2018-04-13,1498,7424,3324,497,1401,558,7308,2,29,116
2018-04-14,1403,5490,2438,472,1406,268,6015,0,28,-526
2018-04-14,1401,6536,2811,465,1401,38,6593,451,27,-57
2018-04-14,1352,6190,2781,464,1406,281,7002,690,28,-812
2018-04-14,1500,6943,3386,496,1404,523,7337,0,29,-394
2018-04-15,1280,5194,2459,485,1399,331,5979,-1,25,-785
2018-04-15,1423,5809,2800,462,1409,365,6907,422,26,-1098
2018-04-15,1194,5702,2369,473,1407,1016,6768,284,25,-1066
2018-04-15,1166,5887,2510,476,1407,1348,6931,0,25,-1043
2018-04-16,1125,5436,2262,479,1397,1061,6349,0,25,-912
2018-04-16,1190,7012,2873,451,1340,1369,7702,452,26,-690
2018-04-16,1340,6876,3192,454,1369,1042,7528,103,28,-652
2018-04-17,1137,5912,2776,432,1383,1013,6769,0,29,-857
2018-04-17,1254,6232,2387,422,1404,1083,6579,0,28,-347
2018-04-17,1554,7225,3384,422,1387,279,7418,363,30,-193
2018-04-17,1561,7330,3611,360,1403,541,7511,3,32,-181
2018-04-18,1561,5682,2585,359,1401,94,6032,0,33,-350
2018-04-18,1633,7143,3170,433,1402,247,6962,48,30,181
2018-04-18,1263,6895,2950,416,1351,301,6865,552,31,30
2018-04-18,1775,7771,3643,466,1394,605,7912,0,30,-141
2018-04-19,1135,5681,2471,409,1399,1168,6611,0,30,-930
2018-04-19,1250,7134,2408,407,1405,1891,7780,386,33,-646
2018-04-19,932,6855,2847,407,1378,1609,7848,643,33,-993
2018-04-19,1259,7178,3621,445,1399,1276,8034,0,34,-856
2018-04-20,904,5460,2391,400,1399,1623,6748,0,30,-1288
2018-04-20,936,7042,2978,397,1362,1930,8326,695,30,-1284
2018-04-20,929,6706,2829,400,1334,2053,7984,408,32,-1278
2018-04-20,997,6361,2936,408,1380,1716,7466,-1,30,-1105
2018-04-21,1263,5706,3183,418,1386,751,7031,-1,31,-1325
2018-04-21,1176,6552,2926,422,1393,108,6870,824,21,-319
2018-04-21,1015,6201,2673,399,1395,630,6382,249,21,-181
2018-04-22,905,5679,2423,389,1391,1900,7026,0,17,-1347
2018-04-22,1046,5099,2484,402,1384,1130,6467,5,16,-1367
2018-04-22,1053,5620,2733,395,1403,163,6628,864,18,-1008
2018-04-22,1025,5798,2696,370,1411,621,6172,30,19,-374
2018-04-23,933,4981,2500,390,1399,435,5671,0,15,-690
2018-04-23,1168,6598,2871,401,1402,279,6302,161,20,295
2018-04-23,1017,6811,3051,403,1318,3,6576,764,20,236
2018-04-23,1272,7380,2869,422,1387,1150,7120,0,21,260
2018-04-24,1027,5481,2633,396,1400,936,6414,0,23,-932
2018-04-24,1316,7126,3073,412,1377,539,7109,369,22,17
2018-04-24,1430,7065,3377,423,1375,37,7232,565,25,-167
2018-04-24,1298,7331,3347,448,1383,298,6795,0,22,536
2018-04-25,1218,5506,2716,406,1394,344,6099,-1,22,-594
2018-04-25,1281,7040,2935,367,1379,41,6687,660,24,353
2018-04-25,1354,6777,3072,428,1361,125,6913,550,24,-137
2018-04-25,1575,6449,2714,414,1385,629,6739,0,22,-290
2018-04-26,1310,5598,2526,389,1396,227,5868,-1,20,-269
2018-04-26,1353,7015,2836,393,1371,-20,6729,771,24,286
2018-04-26,1409,6826,3269,412,1327,522,7208,246,25,-382
2018-04-27,1146,5647,2442,389,1390,1098,6486,-1,21,-840
2018-04-27,1301,6631,2992,384,1394,580,6720,48,22,-89
2018-04-27,1294,6922,2811,390,1364,1178,7817,757,23,-895
2018-04-27,1494,7025,2878,442,1386,454,6679,0,24,346
2018-04-28,1404,5448,2671,427,1393,153,6072,-1,26,-624
2018-04-28,1476,6310,2498,424,1400,283,6446,332,33,-136
2018-04-28,1321,6086,2486,410,1395,573,6974,757,31,-888
2018-04-28,1594,7149,2463,416,1400,937,6843,-1,33,307
2018-04-29,1004,5165,2345,403,1398,795,5974,-1,30,-809
2018-04-29,1026,5559,2540,425,1401,425,6444,600,26,-885
2018-04-29,975,5417,2338,387,1395,607,6351,624,25,-934
2018-04-29,1041,5934,2679,402,1398,790,6337,-1,27,-402
2018-04-30,857,5076,2211,395,1397,542,5430,-1,29,-354
2018-04-30,842,6349,2597,416,1393,666,6693,748,30,-344
2018-04-30,855,6401,2837,423,1394,808,6710,364,30,-309
2018-04-30,1014,5792,2172,406,1401,786,5806,-1,28,-14
2018-05-01,823,5068,1899,398,1393,185,4726,0,27,342
2018-05-01,922,6023,2405,395,1402,480,6407,779,26,-384
2018-05-01,1241,5980,2589,405,1392,265,6042,122,27,-61
2018-05-02,1280,5145,2206,399,1390,279,5577,-1,23,-432
2018-05-02,1457,6297,2532,541,1392,35,6046,63,26,251
2018-05-02,1560,6873,2767,628,695,398,6924,846,31,-51
2018-05-02,1657,6974,2912,885,694,457,6650,13,32,324
2018-05-03,1429,5480,2272,682,702,207,5321,-1,29,159
2018-05-03,1674,6994,2863,752,702,230,6580,326,32,414
2018-05-03,1480,6858,2782,872,676,475,7059,739,34,-201
2018-05-03,1735,7410,3147,912,704,265,6794,0,32,616
2018-05-04,1482,5384,2115,685,703,95,5113,0,34,271
2018-05-04,1605,6953,2532,854,702,95,6441,619,34,512
2018-05-04,1565,6932,2771,871,702,134,6637,560,35,296
2018-05-04,1574,6692,2623,876,704,1,5813,0,35,879
2018-05-05,1373,5440,2287,477,701,62,4936,0,36,504
2018-05-05,1633,6609,2478,895,704,89,6612,780,33,-3
2018-05-05,1578,6347,2555,865,704,280,6276,263,32,70
2018-05-06,1454,5781,2347,727,699,366,5624,0,32,157
2018-05-06,1181,4873,1796,475,703,1208,5403,7,33,-530
2018-05-06,1210,5727,2120,466,702,1366,6639,745,30,-912
2018-05-06,1355,5794,2401,481,701,1070,6118,82,29,-324
2018-05-07,999,4960,1566,383,701,2173,5849,0,27,-889
2018-05-07,1195,6550,2633,399,700,2249,7323,118,29,-773
2018-05-07,1195,6978,2176,401,686,2444,7668,731,35,-690
2018-05-07,1225,7061,2336,411,698,2229,6949,13,36,112
2018-05-08,1313,5435,1543,386,700,2171,6145,-1,33,-710
2018-05-08,1510,6940,2266,386,699,1790,7040,352,36,-100
2018-05-08,1554,7023,2632,497,694,880,6815,522,37,208
2018-05-08,1713,7388,2870,522,701,430,6273,0,37,1115
2018-05-09,1358,5316,2089,462,701,294,4929,0,26,387
2018-05-09,1579,7032,2683,497,704,359,6283,425,37,749
2018-05-09,1492,6797,2868,478,697,612,6397,213,38,399
2018-05-09,1449,5857,2094,467,701,1020,5767,-1,35,91
2018-05-10,1203,5649,1795,468,700,1144,5345,0,33,304
2018-05-10,1365,6948,2133,495,684,1535,6739,495,33,209
2018-05-10,1441,6784,2723,485,691,552,6034,109,34,750
2018-05-11,1458,5551,2064,481,700,392,5127,0,32,424
2018-05-11,1310,6540,2641,487,702,954,6225,100,32,314
2018-05-11,1383,7017,2948,483,692,1020,7169,608,36,-152
2018-05-11,1454,6857,2630,488,699,855,6171,8,38,687
2018-05-12,1560,5361,2259,466,699,84,5099,-1,32,262
2018-05-12,1485,6322,2226,484,701,286,5516,299,34,806
2018-05-12,1397,6105,2204,490,698,143,5621,660,30,484
2018-05-12,1699,6912,2771,510,700,257,5967,0,30,945
2018-05-13,1334,5043,1999,464,704,1118,5645,0,27,-602
2018-05-13,1376,5437,1888,485,704,171,5252,597,30,185
2018-05-13,1267,5635,1379,476,704,985,5291,449,30,344
2018-05-13,1471,5890,1968,486,703,620,5277,0,29,613
2018-05-14,1318,5142,2068,471,708,372,4965,0,27,177
2018-05-14,1704,6931,3046,513,662,710,7196,527,33,-265
2018-05-14,1624,6615,2699,507,661,1346,7097,225,35,-482
2018-05-14,1509,5943,2273,486,699,1245,6245,0,34,-302
2018-05-15,1279,5652,1852,474,698,1313,5660,3,40,-7
2018-05-15,1604,7123,2717,509,695,1737,7844,542,41,-721
2018-05-15,1651,6965,2506,503,700,1738,7227,88,42,-262
2018-05-16,1424,5612,2222,464,700,1657,6504,-1,37,-892
2018-05-16,1533,6717,2711,597,700,1790,7439,72,35,-722
2018-05-16,1571,7141,2826,891,699,614,7321,677,43,-180
2018-05-16,1650,6980,2618,896,699,337,6258,13,44,722
2018-05-17,1510,5371,2148,489,698,174,5057,-1,39,314
2018-05-17,1667,6853,2235,738,692,245,5843,220,45,1010
2018-05-17,1712,6691,2280,886,667,329,6438,520,45,253
2018-05-17,1736,7298,2882,933,699,77,6371,0,45,927
2018-05-18,1429,5465,1756,873,704,753,5555,-1,42,-90
2018-05-18,1685,6995,2545,874,651,815,7128,513,46,-133
2018-05-18,1450,6908,2192,867,698,1434,7168,481,46,-260
2018-05-18,1765,6697,2768,880,699,504,6661,0,44,36
2018-05-19,1594,5533,1743,470,697,551,5099,0,44,434
2018-05-19,1659,6571,2431,499,699,6,5754,419,42,817
2018-05-19,1703,6378,2345,467,699,86,5609,265,43,770
2018-05-19,1606,5841,2104,480,701,141,5063,0,41,777
2018-05-20,1287,4845,1500,479,700,552,4559,4,38,286
2018-05-20,1314,5595,2184,475,700,320,5704,679,33,-109
2018-05-20,1534,5669,2350,481,699,180,5411,130,37,257
2018-05-21,1536,5055,1760,473,702,728,5232,-1,35,-177
2018-05-21,1530,6309,2363,595,697,697,6026,107,37,283
2018-05-21,1656,6762,2049,873,694,770,6738,656,39,24
2018-05-21,1671,6576,2558,923,698,301,6205,10,43,371
2018-05-22,1398,5386,1887,882,701,232,5140,0,40,246
2018-05-22,1835,6985,2768,889,702,352,6853,262,45,133
2018-05-22,1769,6945,2638,875,686,443,7201,745,45,-257
2018-05-22,1882,7479,3003,922,700,384,6935,-1,44,545
2018-05-23,1737,5478,2214,871,695,59,5617,0,41,-139
2018-05-23,1738,7111,2805,879,700,32,6781,584,43,330
2018-05-23,1757,6999,2634,888,696,165,6754,571,42,245
2018-05-23,1763,6887,2691,902,698,171,6266,0,42,621
2018-05-24,1558,5558,2202,909,694,26,5426,0,37,131
2018-05-24,1720,7263,2951,947,688,105,7122,668,42,141
2018-05-24,1756,7488,3075,981,694,164,6711,-1,41,777
2018-05-25,1773,5651,2268,934,695,266,5975,0,40,-324
2018-05-25,1788,7127,2711,936,698,299,7051,578,41,75
2018-05-25,1775,7081,2553,964,694,909,7396,463,38,-316
2018-05-25,1722,6799,2715,953,691,228,6351,-1,43,448
2018-05-26,1429,5450,1663,905,701,1587,6314,-1,31,-864
2018-05-26,1619,6453,2659,934,698,1032,7611,636,33,-1158
2018-05-26,1492,6369,2335,997,699,1433,7213,225,30,-843
2018-05-26,1599,5850,2047,922,695,968,6261,1,30,-411
2018-05-27,1387,4792,1418,491,697,1145,5174,6,29,-382
2018-05-27,1277,5546,1917,526,697,1268,6347,632,30,-801
2018-05-27,1629,5653,2413,527,699,638,6067,132,30,-414
2018-05-28,1640,5132,2357,499,699,194,5416,0,27,-284
2018-05-28,1611,5258,2450,748,698,581,6219,101,31,-961
2018-05-28,1387,5906,2382,928,699,671,6878,782,29,-972
2018-05-28,1696,6067,2707,943,697,399,6497,27,29,-430
2018-05-29,1502,5102,1419,864,699,1413,5932,-1,36,-829
2018-05-29,1672,7126,2740,995,694,1096,7551,314,39,-425
2018-05-29,1313,7164,2398,972,658,1944,8083,757,42,-919
2018-05-29,1675,7373,2637,1043,697,901,6997,0,46,376
2018-05-30,1640,5423,2042,968,695,743,6130,0,42,-707
2018-05-30,1622,7193,2739,1031,655,518,7154,545,43,38
2018-05-30,1536,7090,2572,1046,683,632,7098,586,43,-9
2018-05-30,1653,6866,2533,1422,697,117,6463,-1,43,402
2018-05-31,1386,5492,1977,1329,696,642,6071,-1,42,-579
2018-05-31,1675,7173,2547,1389,689,199,7271,731,40,-99
2018-05-31,1723,7255,2857,1383,695,193,7320,429,41,-65
2018-06-01,1431,6099,2078,1358,697,189,5791,0,39,307
2018-06-01,1370,5314,1513,955,698,1087,5666,6,37,-352
2018-06-01,1503,6685,2161,985,695,1040,7157,736,37,-472
2018-06-01,1385,6485,2670,997,696,779,6722,153,43,-237
2018-06-02,1283,5502,1734,986,694,389,5122,0,37,380
2018-06-02,1261,5609,1691,961,697,216,4972,106,40,637
2018-06-02,1422,6370,1799,1392,694,520,6507,640,41,-137
2018-06-02,1357,6376,1907,1402,694,806,6240,36,39,137
2018-06-03,1325,5231,1658,932,682,972,5604,-1,36,-373
2018-06-03,1346,5500,1902,957,688,333,5506,239,41,-6
2018-06-03,1426,5740,1755,1005,684,343,5799,549,37,-58
2018-06-03,1619,6495,1998,1034,693,488,5871,-1,40,624
2018-06-04,1393,5149,1816,935,693,65,4938,-1,36,211
2018-06-04,1480,7212,2282,1390,967,103,6565,300,43,647
2018-06-04,1585,7218,2482,1404,1089,-7,6893,298,42,326
2018-06-04,1474,7096,2028,1327,1345,14,6231,-1,44,865
2018-06-05,1616,5484,1730,947,1344,46,5725,-1,42,-241
2018-06-05,1627,7184,2273,1316,1343,10,7338,725,44,-153
2018-06-05,1690,7040,2194,1352,1360,178,7221,403,44,-181
2018-06-05,1611,6329,1851,1344,1370,145,6364,0,44,-35
2018-06-06,1647,5816,1624,989,1370,376,6056,5,44,-239
2018-06-06,1748,7607,2522,1416,1359,107,7899,702,44,-292
2018-06-06,1714,7130,2206,1395,1362,403,7165,43,42,-35
2018-06-07,1459,5557,765,937,1362,1211,5772,-1,39,-216
2018-06-07,1640,7214,2325,961,1365,875,7472,259,46,-258
2018-06-07,1447,7327,2104,984,1312,1020,7613,704,43,-286
2018-06-07,1696,7454,2359,1039,1356,799,7296,0,47,158
2018-06-08,1391,5646,1744,935,1370,390,5868,-1,38,-222
2018-06-08,1520,7341,2464,1014,1335,336,7130,414,47,211
2018-06-08,1485,7300,2345,1019,1351,782,7628,605,42,-328
2018-06-08,1570,7283,2532,1006,1365,1065,7579,0,42,-296
2018-06-09,1510,5688,1200,972,1367,912,5992,-1,32,-305
2018-06-09,1594,6944,2273,1025,1367,359,7226,577,31,-281
2018-06-09,1647,6788,1966,995,1367,699,7014,308,32,-226
2018-06-09,1545,6192,1972,992,1367,435,6339,-1,29,-147
2018-06-10,1437,5090,1068,572,1363,46,4513,0,26,577
2018-06-10,1518,6078,1674,658,1363,123,6092,728,28,-14
2018-06-10,1526,6113,1882,654,1364,150,5791,188,28,322
2018-06-11,1559,5552,1720,621,1365,32,5323,-1,27,229
2018-06-11,1504,6314,2286,822,1359,-7,6057,60,31,257
2018-06-11,1647,7696,2725,1418,1348,44,7945,727,36,-249
2018-06-11,1610,7474,2829,1417,1359,391,7673,29,38,-199
2018-06-12,1517,5731,1256,962,1367,868,6003,-1,33,-272
2018-06-12,1883,7429,2699,1011,1362,136,7453,323,41,-24
2018-06-12,1823,7913,2779,975,1316,667,8271,672,39,-358
2018-06-12,1757,7838,2807,1000,1356,1170,8125,0,36,-287
2018-06-13,1708,5682,1361,971,1364,731,6168,0,33,-485
2018-06-13,1836,7688,2627,1212,1358,68,7577,441,36,110
2018-06-13,1744,7703,2767,1250,1309,302,7833,426,35,-130
2018-06-13,1755,6793,2177,1041,1353,507,6864,0,32,-71
2018-06-14,1634,5733,1843,1040,1367,28,5942,0,29,-209
2018-06-14,1721,7661,2289,1075,1329,470,7397,481,32,265
2018-06-14,1768,7300,2328,1393,1306,273,7259,153,39,41
2018-06-15,1792,6179,1853,969,1365,65,6078,0,34,101
2018-06-15,1756,5983,1751,785,1359,130,5850,37,32,133
2018-06-15,1803,7586,2486,1402,1311,11,7652,605,34,-66
2018-06-15,1704,7181,2382,1394,1351,179,7115,70,35,67
2018-06-16,1623,5783,1603,772,1363,726,6121,0,35,-338
2018-06-16,1655,6739,1835,900,1365,523,6666,348,40,73
2018-06-16,1442,6672,1384,777,1363,998,6517,519,35,155
2018-06-16,1653,7078,1926,934,1367,646,6563,-1,37,516
2018-06-17,1197,5308,1414,503,1359,721,5222,-1,28,86
2018-06-17,1522,5856,1439,533,1366,350,5748,510,29,108
2018-06-17,1273,5998,1750,544,1364,446,5732,328,28,266
2018-06-17,1519,6100,1836,574,1367,208,5531,0,27,569
2018-06-18,1293,5196,1496,520,1365,268,4966,0,24,231
2018-06-18,1658,7408,2410,1363,1310,332,7544,438,33,-136
2018-06-18,1635,7213,2393,1359,1263,614,7500,204,32,-286
2018-06-19,1659,6114,1926,1330,1347,150,6439,0,27,-325
2018-06-19,1150,5908,1825,596,1358,809,5791,21,31,117
2018-06-19,1597,7745,2520,1354,1278,567,8086,739,32,-341
2018-06-19,1544,7288,2618,1330,1360,308,7337,144,34,-50
2018-06-20,1573,5844,1669,900,1371,301,5843,-1,30,1
2018-06-20,1642,6868,2340,888,1374,637,7046,133,31,-178
2018-06-20,1684,7935,2636,1417,1364,403,8232,695,34,-298
2018-06-20,1687,7430,2517,1411,1366,93,7138,30,34,292
2018-06-21,1647,5794,1796,998,1364,284,6120,-1,31,-326
2018-06-21,1689,7551,2444,1052,1369,443,7302,272,32,249
2018-06-21,1751,7805,2633,1402,1353,270,8013,567,37,-207
2018-06-21,1832,7579,2967,1392,1361,30,7611,-1,29,-32
2018-06-22,1555,5667,1738,981,1366,54,5719,0,26,-53
2018-06-22,1917,7676,2700,986,1340,37,7496,481,35,180
2018-06-22,1865,7689,2653,1030,1363,474,7819,398,36,-130
2018-06-22,1781,7001,2310,981,1363,459,6928,0,34,72
2018-06-23,1338,5623,1818,571,1365,652,5776,-1,32,-153
2018-06-23,1518,6725,1971,610,1369,1280,7122,343,31,-397
2018-06-23,1524,6229,1993,603,1368,963,6896,414,30,-667
2018-06-23,1614,5919,1961,563,1366,113,5645,-1,29,274
2018-06-24,1411,4946,1563,564,1368,32,4971,5,28,-25
2018-06-24,1220,5732,1736,608,1369,-2,5592,634,27,140
2018-06-24,1192,5753,1722,603,1369,382,5467,171,28,286
2018-06-25,1633,5309,1413,569,1369,483,5494,0,27,-185
2018-06-25,1569,6253,2124,657,1365,-8,5837,94,36,416
2018-06-25,1706,7354,2330,1408,1347,238,7704,634,41,-350
2018-06-25,1554,7099,2512,1419,1352,383,7312,56,33,-213
2018-06-26,1555,5575,1735,954,1371,363,6007,-1,29,-431
2018-06-26,1612,7033,2115,977,1376,1004,7377,256,36,-343
2018-06-26,1558,7257,2004,839,1359,1907,8092,389,35,-835
2018-06-26,1629,7260,2429,1045,1371,1091,7601,0,36,-341
2018-06-27,1298,5621,1545,574,1379,1485,6312,0,32,-691
2018-06-27,1572,7422,2814,971,1333,1240,8099,133,36,-677
2018-06-27,1637,7173,2883,1037,1358,490,7612,172,34,-439
2018-06-27,1368,6999,2446,1012,1366,454,6680,-1,35,319
2018-06-28,1622,5671,1847,957,1370,69,5896,-1,31,-225
2018-06-28,1649,7508,2502,998,1338,551,7348,272,38,160
2018-06-28,1616,7251,2626,1056,1308,385,7290,263,37,-40
2018-06-28,1522,6305,2034,828,1370,168,5955,-1,34,350
2018-06-29,1462,5575,1759,950,1377,34,5613,0,30,-38
2018-06-29,1641,7065,2532,815,1309,50,6802,422,33,263
2018-06-29,1558,6838,2348,988,1372,78,6569,192,33,268
2018-06-30,1687,5842,1793,802,1370,151,5833,0,29,9
2018-06-30,1475,5695,2490,576,1381,219,6196,25,30,-501
2018-06-30,1343,6532,2441,614,1378,307,6663,550,31,-131
2018-06-30,1258,6534,2394,610,1381,1664,7398,61,30,-864
2018-07-01,1142,5162,1895,570,1377,1209,6222,-1,29,-1060
2018-07-01,1144,5228,2024,573,1374,626,5975,204,29,-747
2018-07-01,1560,5557,2051,593,1376,11,6184,570,23,-627
2018-07-01,1633,6097,2503,593,1378,336,6466,2,22,-369
2018-07-02,1548,4923,2152,558,1371,179,5830,-1,24,-907
2018-07-02,1708,6868,3022,988,1322,69,7646,499,38,-778
2018-07-02,1677,6942,2692,1005,1312,160,7596,715,35,-654
2018-07-02,1764,7248,3372,1045,1363,13,7591,-1,34,-343
2018-07-03,1630,5439,2183,955,1365,57,6217,-1,28,-778
2018-07-03,1737,7230,3048,946,1353,18,7797,666,30,-567
2018-07-03,1711,6982,2985,990,1370,14,7656,560,27,-675
2018-07-03,1751,6569,2735,1014,1372,137,7035,-1,27,-466
2018-07-04,1587,5524,2140,565,1371,355,6051,0,32,-526
2018-07-04,1388,7162,3185,621,1329,287,7551,704,37,-389
2018-07-04,1279,7063,3007,617,1362,875,7479,303,36,-416
2018-07-05,1699,6115,2696,581,1366,376,6750,-1,32,-635
2018-07-05,1685,6103,2747,561,1369,46,6463,23,32,-360
2018-07-05,1250,7446,3294,863,1354,531,7881,552,38,-435
2018-07-05,1745,7069,3071,968,1364,59,7338,94,37,-269
2018-07-06,1700,5911,2767,507,1372,18,6399,0,35,-489
2018-07-06,1723,7107,3254,892,1377,15,7484,187,37,-377
2018-07-06,1429,7526,3739,952,1365,42,8254,690,37,-728
2018-07-06,1729,7241,3403,961,1363,206,7706,8,37,-465
2018-07-07,1692,5700,2644,815,1377,118,6681,-1,36,-981
2018-07-07,1675,6564,2822,815,1374,25,7052,307,35,-488
2018-07-07,1678,6584,3050,843,1373,40,7392,375,32,-808
2018-07-07,1640,6962,2745,716,1372,802,7308,0,34,-346
2018-07-08,1351,5379,2339,427,1374,814,6337,0,32,-958
2018-07-08,1403,6037,2930,435,1370,383,6788,234,33,-751
2018-07-08,1516,6004,2998,469,1373,380,6945,178,31,-941
2018-07-08,1652,6023,2536,454,1375,715,6765,0,33,-742
2018-07-09,1515,5221,2301,420,1367,460,6092,0,30,-871
2018-07-09,1701,7337,3290,758,1361,407,7814,260,38,-477
2018-07-09,1734,6988,3400,792,1312,318,7727,131,39,-739
2018-07-10,1278,5937,2719,661,1360,691,6747,-1,38,-810
2018-07-10,1371,6026,3117,551,1365,287,6730,4,37,-689
2018-07-10,1709,7535,3706,928,1318,88,8110,323,39,-575
2018-07-10,1542,7256,3807,856,1363,186,7840,45,41,-584
2018-07-11,1586,5528,2805,545,1365,51,6389,-1,38,-861
2018-07-11,1664,7382,3478,616,1334,178,7877,568,39,-495
2018-07-11,1569,7305,3746,626,1365,105,7953,507,35,-648
2018-07-11,1589,6537,3538,588,1344,190,7281,-1,33,-744
2018-07-12,1578,5546,2631,642,1370,92,6343,0,32,-798
2018-07-12,1616,7404,3299,925,1329,148,8007,650,39,-603
2018-07-12,1617,7253,3507,973,1358,33,7782,253,41,-529
2018-07-13,1629,6155,2827,936,1358,83,6871,-1,38,-717
2018-07-13,1634,6128,2500,938,1366,185,6695,32,39,-566
2018-07-13,1631,7661,3275,922,1304,358,8255,726,39,-593
2018-07-13,1699,7135,3097,946,1360,351,7589,96,40,-454
